Branch Name,Invoice Number,Invoice Date,Customer ID,Customer Name,Address,0 - 3 days,4 - 10 days,11 - 15 days,16 - 30 days,31 - 90 days,91 - 201 days,202+ days
CTGSKF,SKINV210-671234     ,20200630.0,90000012237,Nahar Optics,Warless Gate Kulshi Pahartoli                               ,,5078.34,,,,,
CTGSKF,SKINV210-671372     ,20200630.0,21021002032,Monju & Brothers,Noiduarya Mirsoari                                          ,,6140.21,,,,,
CTGSKF,SKINV210-671517     ,20200630.0,21021100521,Bismillah Pharmacy,"Khan Hat,Gasbaria Bazar                                     ",,14797.96,,,,,
CTGSKF,SKINV210-671208     ,20200630.0,21021004668,Maa Medico,"2 No Mailar Matha,Bander,Chittagong                         ",,11808.37,,,,,
FRDSKF,SKINV420-544604     ,20200630.0,42011136292,M G Medicare,Dadshi Bazar Rajbari                                        ,,11780.65,,,,,
FRDSKF,SKINV420-544786     ,20200630.0,90000014507,Roy Pharmacy,Moyendia Bazar                                              ,,9939.99,,,,,
GZPSKF,SKINV160-446380     ,20200630.0,90000021288,Majumder Pharmacy,Medical Road Mirer Bazar                                    ,,19869.09,,,,,
GZPSKF,SKINV160-447016     ,20200630.0,90000030637,Maa Pharmacy,Bowali Bazar Mowchak                                        ,,9026.8,,,,,
GZPSKF,SKINV160-447002     ,20200630.0,160180061155,Jonoprio Pharmacy,Bilashpur Road Sadar Gazipur                                ,,14322.74,,,,,
GZPSKF,SKINV160-447013     ,20200630.0,90000010377,Mithali Pharmacy,East Mowchak                                                ,,9892.66,,,,,
GZPSKF,SKINV160-446961     ,20200630.0,160180061155,Jonoprio Pharmacy,Bilashpur Road Sadar Gazipur                                ,,20633.91,,,,,
GZPSKF,SKINV160-447005     ,20200630.0,90000024993,Maleka Aroggo Pharmacy,"Pabria Chala, Fulbaria                                      ",,3664.74,,,,,
GZPSKF,SKINV160-446716     ,20200630.0,160180056511,Oishi Pharmacy,Naer Maa Baba Pharmacy Salna                                ,,9908.18,,,,,
GZPSKF,SKINV160-446591     ,20200630.0,90000017068,Sopno Pharmacy,Opposite of Anjuman Pump Vandary Goli                       ,,19935.77,,,,,
HZJSKF,SKINV250-380735     ,20200630.0,90000022966,Mito Pharmacy,"East Danua Bazar,Faridgonj,Chandpur                         ",,8097.03,,,,,
HZJSKF,SKINV250-380931     ,20200630.0,25061401893,Santo Pharmecy,"Gadukalindia Bazar,Faridgonj,Chandpur                       ",,10017.36,,,,,
HZJSKF,SKINV250-381102     ,20200630.0,25061009839,Monowara Medical Mall,"Algi Bazar, Haimchar                                        ",,19807.85,,,,,
HZJSKF,SKINV250-381058     ,20200630.0,90000018759,Uttam Medical Hall,"Rajapur,Mudafforgonj                                        ",,5001.82,,,,,
HZJSKF,SKINV250-380987     ,20200630.0,25012110812,Bismillah Pharmacy,"Kapilatoli Bazar, Roypur, Laxmipur                          ",,9977.71,,,,,
HZJSKF,SKINV250-381090     ,20200630.0,90000017318,Mokka Medicine Corner,"Anando bazar, Nangalkot                                     ",,10069.76,,,,,
HZJSKF,SKINV250-380236     ,20200630.0,90000024524,Nirob Medical Hall,"Auto Stand,Faridgonj Bazar, Faridgonj                       ",,11235.24,,,,,
HZJSKF,SKINV250-380324     ,20200630.0,250614141801,Rajib Madical Hall,Rupsha Bazar Faridgonj                                      ,,4996.36,,,,,
HZJSKF,SKINV250-380909     ,20200630.0,25061104622,Janani Pharmacy,"Saudia Market Nayer hat,Faridgonj,Chandpur                  ",,10042.82,,,,,
HZJSKF,SKINV250-380806     ,20200630.0,90000022970,MAHMUDA MADICAL HALL,"KHAJURIA BAZAAR, FARIDGONJ                                  ",,5067.2,,,,,
HZJSKF,SKINV250-381012     ,20200630.0,25061001023,Al Amin Pharmacy,Matlab Hosp Road Matlab Chandpur                            ,,10007.97,,,,,
HZJSKF,SKINV250-381113     ,20200630.0,25061400675,Janani Medical Hall,"Chandipur, Ramgonj                                          ",,10047.75,,,,,
HZJSKF,SKINV250-380831     ,20200630.0,25061401214,New Maa Pharmacy,Kalir Bazar Faridgonj                                       ,,12052.99,,,,,
JESSKF,SKINV440-426574     ,20200630.0,90000018312,Mayer Doa Medicine Shop,"Bongshipur Bazar,Shayamnagor                                ",,22131.86,,,,,
JESSKF,SKINV440-426316     ,20200630.0,90000009006,Aritrao Medical Hall,"Mohila College Road,Nowapara,Jessore                        ",,16123.91,,,,,
JESSKF,SKINV440-426527     ,20200630.0,90000020142,Zoarder Pharmacy,"Verarhat,Paranpur,Shayamnagor                               ",,14875.66,,,,,
JESSKF,SKINV440-426504     ,20200630.0,44019001255,Rahman Medical Store,Main Road Noapara                                           ,,10296.95,,,,,
JESSKF,SKINV440-426474     ,20200630.0,44019000399,Shahin Pharmacy,C O Dr M A Razzak Benapole                                  ,,20286.92,,,,,
JESSKF,SKINV440-426185     ,20200630.0,90000029444,Maa Medical Store,"Benapole Bazar,Navaron                                      ",,10179.14,,,,,
JESSKF,SKINV440-426401     ,20200630.0,44031103037,Mridha Medical Hall,Krishnanagor Bazar Shamnagor Satkhira                       ,,24830.87,,,,,
KHLSKF,SKINV410-424748     ,20200630.0,90000026121,S K Pharmacy,"Shantidham More, Khulna.                                    ",,12815.08,,,,,
KHLSKF,SKINV410-425416     ,20200630.0,41037801253,Ananda Pharmacy,Chuknagar Bazar Dumuria Khulna                              ,,10081.0,,,,,
KHLSKF,SKINV410-424873     ,20200630.0,90000016049,Sarmila Medical Hall,"Kalibari Bazar, Zia Nagar, Pirojpur                         ",,5043.39,,,,,
KHLSKF,SKINV410-424831     ,20200630.0,90000029838,Tazneem Medical Hall,Eastern Gate Fultola Khulna                                 ,,9983.43,,,,,
KHLSKF,SKINV410-425347     ,20200630.0,41051000525,Popular Pharmacy,Bazar Road Pirojpur                                         ,,9195.02,,,,,
KHLSKF,SKINV410-425408     ,20200630.0,41031000712,Monowra Pharmacy,Mozamnagar Bazar Chalna Khulna                              ,,5295.03,,,,,
KHLSKF,SKINV410-425077     ,20200630.0,41031102980,Saba Drug House,Lal Hospital More Khalishpur Khulna                         ,,12922.34,,,,,
KHLSKF,SKINV410-425485     ,20200630.0,41031103916,N S Medico,Dr Sk Abdul Halim Mithakhali Bazar Mongla Bagerhat          ,,13027.93,,,,,
KHLSKF,SKINV410-425320     ,20200630.0,41037848429,Rokon Pharmacy,Rayenda Bazar Shorankhola Bagerhat                          ,,5074.43,,,,,
KHLSKF,SKINV410-425146     ,20200630.0,41037801597,Talukder Medical,Sundarban Bazar Morelganj Bagergat                          ,,5942.71,,,,,
KHLSKF,SKINV410-425465     ,20200630.0,90000029204,Halim Pharmacy,Sader Khan School Boidhamari Mongla Bagerhat                ,,6166.84,,,,,
KHLSKF,SKINV410-424844     ,20200630.0,41031102794,Shibsha Nursing Home,22 B K Roy Road Shaikpara Khulna                            ,,34949.81,,,,,
KUSSKF,SKINV430-486641     ,20200630.0,90000008847,Al   Sefat Pharmacy,"Six Raster More, Kushtia                                    ",,20038.0,,,,,
MHKSKF,SKINV120-981416     ,20200630.0,1201051143,Mr Shafiqul Islam Legal,TDCLGulshan Tower 6th Floor Gulshan 2                       ,,880.09,,,,,
MHKSKF,SKINV120-981631     ,20200630.0,90000036054,Mr.Shirajul Haque Chowdhury Ex,"Transcom Distribution Co.Ltd.Gulshan Tower (8th Floor),Gulsh",,264.02,,,,,
MHKSKF,SKINV120-981568     ,20200630.0,90000037950,Md. Hassan SS  Motijheel ,"TDCL, 52, Motijheel, Dhaka                                  ",,844.86,,,,,
MHKSKF,SKINV120-981698     ,20200630.0,12010509440,Mr Iqbal Hossain Executive,Transcom Distribution CoLtdMohakhaliDhaka                   ,,792.06,,,,,
MLVSKF,SKINV620-419364     ,20200630.0,62020004283,Ritu Pharmacy,Dharamdi Bazar Baralekha                                    ,,9960.73,,,,,
MLVSKF,SKINV620-419241     ,20200630.0,62020001221,Ali Pharmacy,Juri Bazar                                                  ,,5007.06,,,,,
MLVSKF,SKINV620-419291     ,20200630.0,62020001238,Dr Rintu Dey,Juri Bazar                                                  ,,9967.16,,,,,
MLVSKF,SKINV620-419391     ,20200630.0,62020004107,Shuvo Pharmacy,College Road Juri                                           ,,5011.11,,,,,
MLVSKF,SKINV620-419437     ,20200630.0,62020004191,Doctors Pharmacy,Hospital Get Barlekha                                       ,,4711.79,,,,,
MLVSKF,SKINV620-419348     ,20200630.0,62020003449,Chandshi Pharmacy,Dhakin Bazar Borlekha                                       ,,20053.43,,,,,
MLVSKF,SKINV620-419115     ,20200630.0,62020003497,Seba Pharmacy,Azimganjbazar Moulvizar                                     ,,20005.31,,,,,
MLVSKF,SKINV620-419264     ,20200630.0,90000015280,R K Pharmacy,Mukambari Bazar Juri                                        ,,4994.81,,,,,
MLVSKF,SKINV620-419116     ,20200630.0,62020004533,Joshna Pharmacy,Doromdih Barlekha Moulvibazar                               ,,5001.72,,,,,
MLVSKF,SKINV620-419260     ,20200630.0,90000017508,S P Pharmacy,Dhamai Bazar Juri Moulvibazar                               ,,4998.23,,,,,
MLVSKF,SKINV620-419440     ,20200630.0,62020003950,Life Care Ph,Dhakin bag Bazar Barlekha                                   ,,4942.09,,,,,
MLVSKF,SKINV620-419292     ,20200630.0,62020004150,Dr Sontush,Siluha Tea Estate Juri Moulvibazar                          ,,4972.02,,,,,
MLVSKF,SKINV620-419250     ,20200630.0,90000016986,Dr Eaqub Ali Pharmacy,Basirpur Juri Moulvibazar                                   ,,5005.86,,,,,
MLVSKF,SKINV620-419168     ,20200630.0,62020002902,Grameen Pharmacy,College Road Juri                                           ,,15008.19,,,,,
MLVSKF,SKINV620-419208     ,20200630.0,62020004138,Pritom Pharmacy,Barlekha Bazar Barlekha                                     ,,16696.19,,,,,
MLVSKF,SKINV620-419301     ,20200630.0,90000022972,Niyoti Pharmacy ,Moddho Bazar Barolekha Moulvibazar                          ,,19901.38,,,,,
MLVSKF,SKINV620-419413     ,20200630.0,62020002703,H S Medicine Centre,Chuto Dhama Juri                                            ,,4939.18,,,,,
MLVSKF,SKINV620-419387     ,20200630.0,62020002884,Moumita Pharmacy,Khalparmuk Road Juri                                        ,,4560.95,,,,,
MLVSKF,SKINV620-419189     ,20200630.0,62020004119,Aushad Ghar,Barlekha Bazar                                              ,,14077.75,,,,,
MLVSKF,SKINV620-419430     ,20200630.0,90000008244,Janata Pharmacy,Assampara Bazar Chunarughat Hobigonj                        ,,57390.87,,,,,
MOTSKF,SKINV110-977705     ,20200630.0,11013144913,Dhaka Medical College Store 2,"DMCH - 2,Dhaka                                              ",,51904.05,,,,,
MOTSKF,SKINV110-977979     ,20200630.0,11013142043,Health Care Hosptal 2nd Floor,Wari                                                        ,,12716.31,,,,,
MOTSKF,SKINV110-977519     ,20200630.0,11013145419,Jeni Pharmacy,"Matbar Bazar,Ashrafad Road,Dhaka                            ",,8963.74,,,,,
MOTSKF,SKINV110-977848     ,20200630.0,11013145179,Khidma Pharmecy,"Ali nagor Huzor para Road,Kamrongirchar,Dhaka               ",,14881.8,,,,,
MOTSKF,SKINV110-977818     ,20200630.0,11010127259,Mala Pharmacy,"Rasulpur Briedge Market,Kamrangirchor,Dhaka                 ",,19631.89,,,,,
MYMSKF,SKINV140-422392     ,20200630.0,14013112122,Modina Medichin Corner,Korarpar More Sherpur                                       ,,12018.87,,,,,
NAJSKF,SKINV130-530264     ,20200630.0,90000020312,Fine Fair Pharma,"Gas Road,Rayerbag,Kadamtoli,Dhaka                           ",,10015.55,,,,,
NAJSKF,SKINV130-530120     ,20200630.0,90000020008,Mollah Pharmacy,"Stadium Market,Munshiganj                                   ",,10006.28,,,,,
NAJSKF,SKINV130-529815     ,20200630.0,13030152448,Shafia Pharmecy,Mamudpur Bhuighor Pagla Narayanganj                         ,,10067.27,,,,,
NAJSKF,SKINV130-530134     ,20200630.0,90000028942, Khan Medicine Corner & Depart,"Hazi A.Gafur Square Market,Staf Quarter,Demra,Dhaka         ",,30043.28,,,,,
NAJSKF,SKINV130-529816     ,20200630.0,13030155628,Zihady Pharmacy,Shaheb Para Sainboad Narayanganj                            ,,6107.62,,,,,
NAJSKF,SKINV130-530312     ,20200630.0,1303001326,Unik Hospital,"Sontak,Noyanogar,Gobindapur,Dhaka                           ",,34664.55,,,,,
NAJSKF,SKINV130-529946     ,20200630.0,90000017400,Satota Medicine Corner,"Victoria Hospital Gate, Narayanganj                         ",,10016.69,,,,,
NAJSKF,SKINV130-529725     ,20200630.0,90000021278,Maa Medical Store,"Shampur College Road,Shampur,Dhaka                          ",,15046.2,,,,,
NAJSKF,SKINV130-529119     ,20200630.0,90000024047,Nafij Nabil Pharmacy,"Foyez Market,Main Road,Jalkuri,Fotullah,Narayanganj         ",,10010.72,,,,,
NAJSKF,SKINV130-530137     ,20200630.0,90000011659,Halder Pharmacy,"Lichotola, Coart Road,Stadum,Munshiganj                     ",,10019.26,,,,,
NAJSKF,SKINV130-530169     ,20200630.0,13030152308,Altamonnesa Pharmacy,"Mridhabari Near Sarker Ph,Jatrabari.Dhaka                   ",,3500.0,,,,,
NOKSKF,SKINV230-323279     ,20200630.0,90000032622,Matrichaya Dental Clinic,Shahapur Bazar                                              ,,27413.03,,,,,
PATSKF,SKINV520-304588     ,20200630.0,90000015709,Modern Pharmacy,Amua Bazar Amua                                             ,,10028.84,,,,,
PATSKF,SKINV520-304358     ,20200630.0,90000003261,Fahad Islamia Medical Hall ,Fakirbari Amtoli                                            ,,11999.85,,,,,
PATSKF,SKINV520-304435     ,20200630.0,90000003502,Humayan  Medical Hall,Barguna sadar                                               ,,9974.95,,,,,
PATSKF,SKINV520-304599     ,20200630.0,52052000937,Khan jahan Ali Pharmacy,Safa Mothbaria Pirojpur                                     ,,7859.16,,,,,
PATSKF,SKINV520-304259     ,20200630.0,52052003550,Arna Medical Hall,Maserkhal Bazar Pathorghata                                 ,,5005.71,,,,,
PATSKF,SKINV520-304538     ,20200630.0,52052000356,Sobahan Medical Hall,New Market Patuakhali                                       ,,20130.29,,,,,
PATSKF,SKINV520-304771     ,20200630.0,90000000751,M S Enterprise Medical Hall,Bhandaria Bus stand Bhandaria                               ,,6724.57,,,,,
PATSKF,SKINV520-304325     ,20200630.0,90000001102,Sukanto Medical Hall,Charduni Bazar Pathorghata                                  ,,8954.11,,,,,
PBNSKF,SKINV350-313593     ,20200630.0,35081102182,Alam Medical Hall,Zamtoli Bazar Sirajgonj                                     ,,11862.31,,,,,
PBNSKF,SKINV350-313717     ,20200630.0,35035111133,TDCL Office Sales,"Islam Mansion 2233 Shalgaria, Dhaka Road Pabna Sadar Pabna  ",,5235.42,,,,,
PBNSKF,SKINV350-313273     ,20200630.0,35035110002,Mizan Medical Hall,A H Road Pabna                                              ,,50378.96,,,,,
PBNSKF,SKINV350-313322     ,20200630.0,35035110002,Mizan Medical Hall,A H Road Pabna                                              ,,12558.86,,,,,
RAJSKF,SKINV310-453472     ,20200630.0,31071109983,Ekota Clinic,Soraigachi More Parsha Naogaon                              ,,24000.0,,,,,
RNGSKF,SKINV330-428231     ,20200630.0,90000030159,Ayesha Medicine Corner,"Bongobondhu Chattor,Bazar Road,Sundargonj                   ",,9974.41,,,,,
RNGSKF,SKINV330-428271     ,20200630.0,33091135739,Ghosh Medical,Adit Mary Lalmonirhat                                       ,,9988.99,,,,,
RNGSKF,SKINV330-428427     ,20200630.0,90000037963,Jomuna Clinic & Diagnosis,"Bosundhara,BDR Road,Lalmonirhat                             ",,29644.37,,,,,
RNGSKF,SKINV330-427990     ,20200630.0,90000031990,Shotota Medicine Corner,"Berakuty,Fulbari                                            ",,4993.4,,,,,
RNGSKF,SKINV330-428226     ,20200630.0,33091132062,Feroza Pharmacy,CO Bazzar Rangpur                                           ,,14987.3,,,,,
RNGSKF,SKINV330-427930     ,20200630.0,90000022973,Baba Medical Store,"Lalchamar Bazar, Sicha, Sundorgonj                          ",,10964.52,,,,,
RNGSKF,SKINV330-428214     ,20200630.0,90000036286,Hamida Medical Store,"Godawn Bazar, Gaibandha                                     ",,8820.89,,,,,
RNGSKF,SKINV330-428244     ,20200630.0,90000030828,Zannat Medical Hall,"Sirajul Market,Kakina,Kaligonj,Lalmonirhat                  ",,9977.86,,,,,
RNGSKF,SKINV330-428308     ,20200630.0,90000033574,Razzak Medical Store,"Fulchari Bazar,Saghata                                      ",,5618.84,,,,,
RNGSKF,SKINV330-428100     ,20200630.0,33091135889,Mamun Pharmacy,Bijotervanti Kawnia                                         ,,5020.2,,,,,
RNGSKF,SKINV330-428197     ,20200630.0,90000033492,Shakin Pharmacy,"Tara Bazar, Tambulpur, Pirgacha                             ",,14995.79,,,,,
RNGSKF,SKINV330-428032     ,20200630.0,33091000168,Taher Medical Store,Dhap Rangpur                                                ,,2591.51,,,,,
RNGSKF,SKINV330-428460     ,20200630.0,33091136101,Shirin Medical Store,Dariapur Gaibandha                                          ,,19984.59,,,,,
RNGSKF,SKINV330-428200     ,20200630.0,33091135243,Bhai Bhai Pharmacy,Nawdabash Fullbari                                          ,,4984.03,,,,,
RNGSKF,SKINV330-428071     ,20200630.0,90000016144,Maa Medicine Corner,"Gandikori Bazer,Hatibandha                                  ",,4005.94,,,,,
SAVSKF,SKINV170-401710     ,20200630.0,90000000088,Hamim Medical Hall,"Pukurpar,Hazi Market,Sreepur,Ashulia .                      ",,10205.3,,,,,
SAVSKF,SKINV170-401453     ,20200630.0,1701501382,Verc Mother And Child Hospital,"Anandopur,Savar                                             ",,6361.37,,,,,
